Header,Rating,Review,Product
Smart plugs are the future!,5.0 ,"At first when trying to set up the plug, it says only 2.4 ghz networks supported. This caused me to be upset because I was thinking my Comcast router wouldent be compatabile. Simply connect to the 2.4 network and it's good to go! Highly recommended especially because you can track your usage!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Easy,5.0 ,"This smart plug was a simple addition to my smart home devices. Installation was simple and setup with my home system and alexa was fairly straightforward when following the instructions provided. I have had no issues with signal connectivity, works great!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Not all it's cracked up to be,3.0 ,"This was a nice Wi-Fi power switch. It would follow the schedule I set for it every day. Unfortunately, I could never get it to work with Alexa. It's a very complicated and not user friendly at all, and I work on computers and tablets everyday. Now, just three months into use, the scheduling feature has completely stopped. I've reset it and set it back up with no luck. Still works through the app shutting it on and off and it still monitors the power usage but if you're looking for any more functionality than that, I'd look elsewhere.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Easy and inexpensive.,5.0 ,I have been converting my home to have all smart outlets gearing up for the winter I am very happy to say that this low-cost version is great and I have had no issues with this at all overall it works right out of the box and setup is a breeze.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Very well made product and easy to set up.,4.0 ,The only thing I dont like about this device is the app which is trying to connect to China on my phone all the time. I love the feature that tracks your energy usage. Getting it working with Alexa is a bit more complicated but was able to do it.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
yes it does work with Alexa!!!!,5.0 ,"Works with Alexa, you just have to download the Geeni app and enable it with Alexa. Easy breezy!","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
"Very good, great price",5.0 ,"I bought this because the price was so good. And after using it for 2 months, it still works perfectly. It plays nice with Alexa and was fairly easy to set up. The only down sides to it are, it makes a loud click when it turns on or off because of the relay, and it's timer function is about a minute late every time.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Got a bad unit.,2.0 ,"Bought 2. One works, the other one doesn't. No power or lights. Tried to reset per the instructions but it didn't help. The working one powered up and paired easily with the app. Bought them mainly for the energy monitor feature.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Very happy!,5.0 ,"Wow! Love these things! From in the amazon box to set up and working in about 5 minutes. Plugged my landscape lighting into these and with the free app can control all my outdoor house lighting with my phone. Grouped all the plugs into one group so they all turn on together, and the switch turns on instantly. So excited! I was able to share the app with my whole family, so all of us can turn the lights on or off. Had everything set up on all our phones in under 10 minutes. Wish I could get everything in life set up this quickly. Was concerned whether or not my wifi would even reach these plugs because it's so far away, (about 50 yards from my router, and through walls, etc...) but had zero problems. I will update if I discover any problems or issues. So far I'm all smiles & am trying to think up any other uses I might have for more of these.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Just What I Needed!,5.0 ,Works flawlessly! Just using it to power on an outside security light but I have zero issues with this product. Setup was fairly straight forward. Jsut a tap on the power button of the app and it turns off or on. Perfect!,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Little delay,4.0 ,"Took little to figure how to set up but got it working I think schedule time is a little off I set it for 1130 I think there small delay of few, second s before it turned off but otherwise pretty good","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Useless. No support. Low quality.,1.0 ,"I ordered two of the KMC brand Smartplugs, hoping they would be better quality than the ones I previously bought (Orvibo S25). Even worse. One worked for 1-1/2 days. The second one not at all. In this case, I didn't lose the wifi connection. The green light switched on and off fine, but no electricity to the thing I had plugged in. Tried multiple locations / devices in my home. No luck. Also returning these low-quality devices. And no reply at all when I contacted their support. Fail.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Great product but high tone noise.,2.0 ,"First of all: It works with Alexa and the KMC Smart app without any issues. It's a great product for a good price but unfortunately has one big flaw. It emits a very high tone noice. My gf can't hear it but I can and it bothers me so much that I had to unplug it. I hope I just got a bad unit, because with this tone you can't have it in your bedroom or other quite places. When this issue is fixed or I am deaf, I would rate it 5 stars.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
In my judgement it is one of the best values in the area of smart,5.0 ,"Works well, it is reasonably priced and is very competitive with Wemo, Tp-link and others. In my judgement it is one of the best values in the area of smart plugs","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Works with Alexa,4.0 ,Quick and easy to setup. The translated instruction booklet on how to set it up to work with the Amazon Echo were easy to decipher and get working. The app can be uninstalled after setup if you dont want to also use your phone to toggle the switch. 4 stars as the switch is on the larger side.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Smart plug works well but with some issues,4.0 ,"Works well. Have to register through the ""smart life"" app first and then add skills on Alexa app. It was frustrating but it does work.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Perfect in every way,5.0 ,I just love this device. It was super easy to set up. It found my wifi network immediately. The app for iPhone is light and works great. You can set up multiple schedules for it to turn on. Of course you can also just turn it on or off manually. After installing the app my phone found the device right away. This could not be easier. I highly recommend it.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
Good Stuff,4.0 ,"Works well, super price. I would warn that the android phone app for these devices appears to be a bit of a power hog.","KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
It's everything it says it is an a timer feature is fantastic. Set it up with my echo and it's ...,5.0 ,So far I've had this product for a day and I am very impressed. It's everything it says it is an a timer feature is fantastic. Set it up with my echo and it's working great. I like it so much I ordered one more for my bedroom.,"KMC Smart Plug,Timing Switch Power Monitoring Smart Socket,Any Network 2G/3G/4G/Wi-Fi,10A 125V-240V,Works with Amazon Alexa"
