Header,Rating,Review,Product,asin
Two Stars,2.0 ,It doesn't fit well in older boxes and most especially those with multiple switches.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
SOlid product,5.0 ,"Taks up a lot of realestate in the junction box so be careful, but it works great. I would recommend.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
"Easy, responsive, works with Wink",5.0 ,"It was surprisingly easy to integrate, I was skeptical at first. Once connected the switch was fast to respond to actions from the Wink Hub. Going to install the other two I purchase and considering more too.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Works as expected except that that blue light when the ...,4.0 ,"Works as expected except that that blue light when the switch is off is too bright, might be taping over it as it lights up my bedroom at night.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
it works great for automatically turning on and off my outdoor lights,5.0 ,"Although I had to buy 3 switches (this and 2 add-ons) to operate a 4-way system, it works great for automatically turning on and off my outdoor lights.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
"Great product, easy installation and works great with Samsung ...",5.0 ,"Great product, easy installation and works great with Samsung Smartthings and Amazon Echo Dot.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Great addition to my nexia system,5.0 ,"Use this in my garage with my nexia system. Have it programmed so when I unlock the garage door the light turns on automatically. Love it and in case some people are wondering, no nuetral is required for this switch. Just a hot, a switch leg and a ground.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Works great. Paired right away with my controller and has ...,5.0 ,Works great. Paired right away with my controller and has worked perfectly since I installed them. Very happy and will be adding more very soon.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Great product.,5.0 ,"These are great! They completely fill an outlet box, so if you have to shove the excess wire back up into the wall before mounting.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Good Z-Wave Light Switch,4.0 ,"This product works well with my Z-Wave system. Documentation included was easy to read an follow. Be prepared, the device's control box will take most of the depth of a standard electrical switch box. My box had four switches and a large number of neutral wires inside of it so I had to move them a bit to make sure the switch sited inside properly. The other issue was the way my previous switch was wires. Like I mentioned all the neutrals were ganged into one connector so the switch I was replacing did not have a neutral wire. So I had to pay an electrician to install it. Not the product's fault but due to my individual circumstances. If installed properly (the switch does have an arrow to indicate which side is up). The switch was an led light at the bottom which will light up. The led turns off when the light is turned on and lights up when the switch is turned off. This nay be reversed if the switch is connected to a controlling system like the My Casa Verde controllers. While the switch looks like a rocker switch it really does not ""rock"" when you press the top portion it turns off and when you press the potton portion it turns off. Its more like clicking a mouse button. So this feedback takes a little getting used to. The LED light serves as a positive confirmation of the status of the switch specially useful if switch is turning lights on and off what are not visible from the switch location. In my case the switch controls flood lights outside my house which I don't get to see if that are on of off from the switch location. My only objection to the switch is that the side ""break-away tabs"" do not break-away very easily. As a matter of fact I was unable to break them off, so I had to squeeze the switch between two switches leaving no room between them. SInce the switch fitted even with the tabs on I am still giving it good marks. I hope durability is good. Botton line, switch works as designed, price is reasonable, comes with good documentation and is relatively easy to install. The switch depth while not excessive is considerable and the breakaways tabs don't. So it gets four stars from me.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Works perfectly with ADT Pulse,5.0 ,"Took a little bit longer to link than I would have expected, but linked up with our ADT Pulse and works perfectly. I'll probably get a pile more.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
These things are awesome. Simple to install,5.0 ,"These things are awesome. Simple to install, never have had a problem. Make sure you have all the proper wires before purchasing. Just great!","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Rating update!,5.0 ,"Update, once I pair this with ST is been working great! After a year is still going strong good investment","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Five Stars,5.0 ,Works perfect follows Alexa orders! easy install,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Jasco 45609 beware of reconditioned units,2.0 ,I ordered 4 of these and only 2 worked properly. They came marked as new but obviously not as the boxes were opened. When I tried to return them the seller ignored my requests. As well Amazon did not help me with the matter so $90 down the drain. I ended up buying 2 more that specifically said new in the listing. Buyer beware.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Awesome,5.0 ,These things are awesome. We use them with a SmartThings hub and installed in a new build. Have had one go bad at this time out of 30 or so.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
connected with my zwave for porch light and works well ...,5.0 ,connected with my zwave for porch light and works well - especially when my daughter forgets to leave a light on.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
"Good product, moderate level of understanding required to install...",5.0 ,Works well but you may need an electrician to install for the first time. I have a newer home so the wiring was not the same as my old home. I was able to install after the electrician installed several switches. The 3-Way switches can be a little trick and the directions are not clear on the appropriate buttons/combination to setup the lights with your Z-Wave control panel. I have had them installed for over six months and they work well.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
was easy to pair with smartThings and I can now turn ...,4.0 ,"A bit expensive for a recpt. However, was easy to pair with smartThings and I can now turn on some lamps based on time or from the internet anywhere in the world... Figured GE was a big enough company not to make shoddy equipment to burn the house down... (even though I don't have love for GE). Didn't want to install just anyone's recept's.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Good switch,5.0 ,"Easy install, works well. No problems so far.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Works as advertised,5.0 ,"Works as advertised. As with most z-wave devices, pairing can be a frustrating process, but once it's in the network it does well. The blue light is really bright, but you have the option to turn it off if it bugs you.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Five Stars,5.0 ,These are great! I have several around the house for use with lights as well as fans.,"GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
Working now,3.0 ,"Physical installation was pretty easy. Turn off the breaker, follow the instructions, done. I can now manually turn off my Christmas tree with the outlet. I have a Wink Hub - not clear how to pair this device with the Wink. So, I thought I would scan the QR code on the GE box. Bad link. I then see some web sites they list such as EZzwavehubs.com. It goes to a GoDaddy page! Really? OMG. It's ok. There is another URL on the box: EZzwaveoverview.com. Guess what? GoDaddy again! I will spend more time tomorrow trying to get my Wink hub to see this device. If not, I'm sending it back. (The GE box says it works with Wink. When I scan the bar code from the wink app, it says not supported - add manually. Why???) So, the pairing part could be Wink or the GE switch. I don't know yet. The bad URLs are GE. Update: I was able to pair with my Wink. I had to unplug my Wink and reset it. Sigh - the Wink is still a little twitchy but I'm liking the hub all the same. Adding it is kind of add. Even though this is a power plug, you have to go to lights to add it (for Wink). Ok - kind of confusing. You just pick ZWave switch. Maybe Wink should add a new category? Anyway, not a review of Wink here. Just posting this in case someone else runs into issues with a Wink and this device. I have it controlling my Christmas tree. I programmed several scheduled events - this should make the tree fully automated.","GE Z-Wave Wireless Smart Lighting Control Duplex Receptacle Outlet, On/Off, In-Wall, White, Works with Amazon Alexa, 12721",B0013V1SRY
